Row ID,Approved,Reason,Mod Status,Source,Source-row,Timestamp,Entry Age (in days),What is the name of the hospital or clinic?,Final Address,Street address for dropoffs?,City,State?,"Write drop-off instructions below or paste a link to your organization's own page containing instructions. For written instructions, please include details such as curbside procedure, mailing address, email address, and/or phone number. Please note all information entered here will be made public.",Wants mail,What do you need?,Will you accept open boxes/bags?,Type of request:,Type of organization?,Lat,Lng,RDI,Action link for LGTM,Action link for Remove,Row
4698,x,,FM,,,4/7/2020 12:11:34,65,The Medical Resort at Willowbrook,"13220 Breton Ridge St
Houston, TX 77070",13220 Breton Ridge Street,Houston,TX,Please call my mobile number as we COVID Protocols.  I will meet or make arrangements for drop off or pick up.  832-820-0515.  I am the executive director at the facility.  We are critically low on masks.  We are taking deliveries at 13220 Breton Ridge St. Houston TX 77070,,"N95s, Surgical masks, Homemade Masks (specify type in Other), Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Safety goggles, Hand sanitizer, Disinfecting wipes, Thermometers",It will depend on what items it is.  Masks would be acceptable if not used. ,Add a new donation site,Skilled Nursing Facility,29.9674188,-95.5412937,Commercial,https://findthemasks.com/api/exec?cmd=o5eJbwwDy-kuCitGTd3bbSG3px0cwEjM5jiCg_KA4PvetJgvJBLgFJl5YWZj_CpoZAz1I7q8_o7GJgCXNqtsYcFp2kk4k4IQrB6GwYTTcQ..,https://findthemasks.com/api/exec?cmd=9eBPQTtxtQQMl-5Hnma_fbGUVKbJLuwUt6iwZeZzIGShpKD9874FAGL5BXRSDKj4WqY3u7cZszlX7nyg90N6mTzyZhyABctr2xRbk8znEg..,4698
4702,x,,FM,,,4/7/2020 12:27:03,65,BAYADA Home Health Care,"825 E Gate Blvd #201
Garden City, NY 11530",825 east gate blvd Suite 201,garden city,NY,"Call before arriving, 516-408-7922",,"N95s, Surgical masks, Face shields, Safety goggles, Gloves",Yes,Add a new donation site,Other,40.7410988,-73.6069823,Commercial,https://findthemasks.com/api/exec?cmd=dHxeyfSou9-bOe1EeoeDAN4f4RzrBgFzFc-XEGr33vCaJyqy4tfF5-S2OI2-eaZrbg_Tet3HxdL39RN-CtrYzmOZKOTPsTtDSrUZJ_2T5Q..,https://findthemasks.com/api/exec?cmd=qISrZFq0b6I3ozcklxt6YEUryJX2aXin6M_REffNoRj3-6iLZMo_15lfLVRBS8Kq5I6zJyHYVSV_EXMGQEQLGjGHJtbcEcYm_1A6DV0K_A..,4702
4703,x,,FM,,,4/7/2020 12:31:01,65,Elara Caring - CIMA Hospice,"3524 W Alberta Rd
Edinburg, TX 78539",Elara Caring - CIMA Hospice of the Valley ,Edinburg,TX,Please call 956-631-4354 as doors are locked.  We will be glad to open for donation deliveries and pick up if needed.,,"N95s, Surgical masks, Homemade Masks (specify type in Other), Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Disposable booties, Safety goggles, Gloves, Gowns, Coveralls/bunny suits, Hand sanitizer, Disinfecting wipes, Thermometers, We are limited on all supplies so anything is welcomed",Yes,Add a new donation site,Hospice,26.2585477,-98.2065149,Commercial,https://findthemasks.com/api/exec?cmd=kRNriSJpGfZkfXggdN11QPthX--xSU0G0JL3Msu4rnfTTF_IuA1fS1NwDWBQ_78lSVzzzhygkr9b6DetIZEnHD4Vg1pK0frXvfVNGJ9ZJg..,https://findthemasks.com/api/exec?cmd=SAshRoAoFtppFAK0yLMW1qBc5n82IkA-nrCftI4slpItu_-bBKKG90-2jplQNZJ30R623Q02G5Z0xnmYMK5_KtZ2PVnjIXQjvCApIqFJmg..,4703
4704,x,,FM,,,4/7/2020 12:32:58,65,Holy Cross Hospital,"4725 N Federal Hwy
Fort Lauderdale, FL 33308",4725 North Federal Highway,Fort Lauderdale,FL,,,"N95s, Surgical masks, Homemade Masks (specify type in Other), Gowns, Hand sanitizer, Disinfecting wipes",Yes,Add a new donation site,Hospital,26.1866679,-80.1196531,Commercial,https://findthemasks.com/api/exec?cmd=_x-8k_J7VbWaa8eD6d3Rh4B9N1h7cG6Bu6syexgbYGuen56VFNUKRgE3EtdgHUC21adIwqHdYRiipVJU_U4hBlro1csyt2g8-wzNEsLrbg..,https://findthemasks.com/api/exec?cmd=im6MJL4O2jCyYIzizOzBs0oYTLKDAx35ZbzFYkHEsUQ96EbbvZX3ecI9Du-rQJjG0twM5eRfp4Z3pkJhEO7HT9iclRDKoIm93kmwqIWo2Q..,4704
4705,x,,F,,,4/7/2020 12:36:43,65,Long Beach Memorial Medical Center - Emergency Department,"239 W Ridgewood St
Long Beach, CA 90805","239 W. Ridgewood St. Long Beach, CA 90805",Long Beach,CA,"Mailing address: 239 W. Ridgewood St. Long Beach CA, 90805; Point of Contact: (909)773-2068; E-mail: Douglas.J.Ong@live.com",Y,"N95s, Surgical masks, Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Disposable booties, Safety goggles, Gloves, Gowns, Coveralls/bunny suits",Yes,Add a new donation site,Hospital,33.8417885,-118.2002031,Residential,https://findthemasks.com/api/exec?cmd=w9oZYdzHjInApHGX2a3yKmqyYfscc9565caAsfkN4c5yk9RO3OrEXNbf2Vjm4p6dq5mN4WDCSLVP6_j_AJ7-toteQznLsiZVKiOpmCGYhg..,https://findthemasks.com/api/exec?cmd=b59QOueUYFyfSNbnCFKy8GJ9yiUKBqv2tA5bVlgXgukEpOzyLv-wgNcssHRW4ykWK0VpC8q1ixNYdVBaNUwyW5W3fXIj_vXMx2vflljMkQ..,4705
4706,x,,FM,,,4/7/2020 12:43:06,65,New Horizons Primary Care PC,"14707 E 2nd Ave #150
Aurora, CO 80011",14707 E 2nd Ave Suite 150,Aurora,CO,Please drop off at the front office. ,,"N95s, Surgical masks, Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Gloves, Coveralls/bunny suits, Hand sanitizer",Yes,Add a new donation site,Doctor's Office,39.7202127,-104.8170536,Commercial,https://findthemasks.com/api/exec?cmd=TIxdXUNAcHMsH_CjSF8kW1hEjl0wUdOnDvV2dKaQam5YX4Py1J3p6vZG-Wq5MzW4uw9kpMa-MELmQy_37sOjWNgVane8ikL6eRfknuMbgg..,https://findthemasks.com/api/exec?cmd=PxJ-tA7q9p6PB49f0nH4r40k1pIDaxtp-8AhTj-42tcdy_FKK8pa1jbZQC2zFJwgH1_60ljPljN1N_KvgqAnvQwSuzcOT3TiRzbUF9HXFQ..,4706
4707,x,,FM,,,4/7/2020 12:47:14,65,Cowlitz Tribal Health,"6450 Southcenter Blvd #102
Tukwila, WA 98188","6450 Southcenter Blvd, Suite 102",Tukwila,WA,"Please deliver Monday through Friday, 8am to 5pm",,"N95s, Surgical masks, Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Disposable booties, Safety goggles, Gloves, Gowns, Hand sanitizer, Disinfecting wipes, Thermometers, Nasopharyngeal Swabs",Yes,Add a new donation site,Outpatient Clinic,47.4629475,-122.2527286,Commercial,https://findthemasks.com/api/exec?cmd=u7Z-ZFdvT_-ka037pyzW_P-6gZYvxFlbHm4lJSIqmqKUzPRTvsEXlJS-RYIC5g1suUKGSsXZ3EluGijvBY7_Sin8GP-H5Q6R6QRJfXa9kg..,https://findthemasks.com/api/exec?cmd=BvWZiF2klgNu0UZhpVdXctsgPgDapd3PFFZINEUhkoLIdPN9g2KisTwJ6RZrmv6VA0dd5rufgFqE6Nm3Xw0rFKkbazelFbcpJVMthfc-Hg..,4707
4708,x,,FM,,,4/7/2020 12:54:07,65,VA Hospital Indianapolis,"1481 W 10th St #8141
Indianapolis, IN 46202","1481 west 10 street , room 8141",Indianapolis ,IN,"Hospitalist office on 8th floor,  room 8141",,"N95s, Safety goggles, Hand sanitizer, Disinfecting wipes",Yes,Add a new donation site,Hospital Foundation,39.7781772,-86.1867987,Commercial,https://findthemasks.com/api/exec?cmd=oiUPW_GyeF7y-FlXbTwAcpQJSr9cyQ9j4qLrSgSfEYNbyO8xfaisUecDfvSB4JBpSIvS4CZxb3b8VL_XlSRFq7lt3Mj7a-qmCA5zPgLWZA..,https://findthemasks.com/api/exec?cmd=aFY93DnanHQ0-TRMfro5uXrLaXHB5ahDHROiv1mWHjsweyj6I41Q7YYEI9KDniUT9L8JxutDX0y0cuTbzXOY0kgWZqiOgK7JVmSJdq5akA..,4708
4709,x,,FM,,,4/7/2020 12:59:57,65,UCLA Santa Monica Medical Center,"1250 16th St
Santa Monica, CA 90404",1250 16th st,Santa Monica,CA,"Please drop it off with SECURITY in the 16th street lobby. 

OR

covid19PPEsupport@mednet.ucla.edu",,"N95s, Surgical masks, Homemade Masks (specify type in Other), Face shields, Safety goggles, Gloves, Hand sanitizer, Disinfecting wipes, Thermometers, bleach",Yes,Add a new donation site,Hospital,34.0270998,-118.4863064,Commercial,https://findthemasks.com/api/exec?cmd=eHWC3YOqTKIA0S5yp2X99h1jR6gf-T4SGeFsTOJrgxm1P6dfR-M_-Az8zSorIv7r6R96fySQNd828o-O9iPI617X0aoZZBQU6uqa4ReKQQ..,https://findthemasks.com/api/exec?cmd=icdNnziBzgorrFthGw-mAJC5mJsPBMA0KSsmOxYn5I_-MyjfVe-KnsRXIfry5cwBcEb3UZJ5pueApHXR1nZ5t8bsg_8AQBqRTUMrZYE6NA..,4709
4712,x,,FM,,,4/7/2020 13:05:22,65,Spectrum Health Butterworth Xray Department,"100 Michigan St NE
Grand Rapids, MI 49503",100 Michigan St ,Grand Rapids,MI,Please call X-ray Department at 616.391.2784 for delivery instructions ,,"N95s, Face shields, Safety goggles, Disinfecting wipes",Yes,Add a new donation site,Hospital,42.969485,-85.6649995,Commercial,https://findthemasks.com/api/exec?cmd=Da484m9Gfvp-a7cJCHXPDovgkWdVFaqOZtcPSMm5J46fwwArAKkg9GI8WHMosu8e5E0xhRwB6KyG7a3qmwt4MH-yVnzWbGiKUUTyNbelYw..,https://findthemasks.com/api/exec?cmd=xwzwLit4k6ZGO5NQHI_pF_XYCEo7H6Yy81gO-pZyIJNNx3Bb-Rv2D2EmkTo5FT_vP7wlL1RClGtQQDzk1oWVpkR8cfHBm9b92vragIMqFw..,4712
4713,x,,FM,,,4/7/2020 13:15:38,65,PRATT REGIONAL MEDICAL CENTER,"20 Commodore
Pratt, KS 67124",20 COMMODORE,PRATT,KS,"PRATT REGIONAL MEDICAL CENTER  200 COMMODORE  PRATT, KS 67124 ",,"N95s, Surgical masks, Homemade Masks (specify type in Other), Disposable booties, Hand sanitizer, Disinfecting wipes, Nasopharyngeal Swabs",Yes,Add a new donation site,Hospital Foundation,37.6459195,-98.7293742,,https://findthemasks.com/api/exec?cmd=uTePwTDwCRzFJyUTOCf_7vO6j-sl4UmeYYis79GGPToHLG8GdBtPH1Lrg-Fj44yoHEj-Mad3fAJoJxYPF1z5BP61s4sV3mRiV2OS8ZUq9g..,https://findthemasks.com/api/exec?cmd=s8j8-46bGmtKCO-ntkDLHGeBnaIS0ejLhdxN1NHT5aD6RYgOqJGFO4mU4RyzgEOJAM6I9G6ihOAbOAWdYzd9yN3slLB2kL524QmJCxnSnw..,4713
4714,x,,FM,,,4/7/2020 13:15:49,65,E Mt Pleasant Family Practice,"603 N Church St
Mt Pleasant, PA 15666",603 NORTH CHURCH STREET,Mt. pleasant,PA,,,"N95s, Surgical masks, Face shields, Safety goggles, Gloves, Gowns, Hand sanitizer, Thermometers",No,Add a new donation site,Doctor's Office,40.1615337,-79.5443842,Commercial,https://findthemasks.com/api/exec?cmd=M6wH98rDr4dr0rlXGQvlf4tpDsPIcFhUCWmEQYP72wfCiH-AwU1_It5ufGFGf3jrncrTch3KdhhlcQthA29VyoIemhwkCiUwnDLJFyQdOQ..,https://findthemasks.com/api/exec?cmd=EULggZdW_Wpg0IMlmWnTGVjrtoOtLpwnEexCfpRc2DmJWcxxh_8YT_LBSgfW_GQbSL0V-3fa5ublALSzShnDgyNAw0IsTgmhrn5l69EyUg..,4714
4717,x,,FM,,,4/7/2020 13:33:07,65,Ben Taub Hospital ,"1504 Ben Taub Loop
Houston, TX 77030",1504 Taub Loop,Houston,TX,"Please contact Maureen Ramos, the director of the Emergency Center. ",,"N95s, Surgical masks, Face shields, Disposable booties, Safety goggles, Gloves, Gowns, Coveralls/bunny suits, Disinfecting wipes, CAPRs, Walkie-talkies/baby monitors, Nasopharyngeal Swabs",Yes,Add a new donation site,Hospital,29.7109781,-95.3940865,,https://findthemasks.com/api/exec?cmd=5_iAhH4eP5dqdb8CbbJci7jidXiKLvpa0YzM8dYOMF7PO2GLqEwlBaI54Mhmwq9hL5HpXNhe5jkygJN-ZcyhBemkrPNyQORONkR1Wte-Mw..,https://findthemasks.com/api/exec?cmd=DHSVLfiirWeLnyXpZVUWUSvpsNDOWYS3lWEDmgSwGP0slDKlWKO337TzcpSK0opYwmbjaY3HHJ6akHPEDKbsO6cWEkLYDLdalyMwKMRd-Q..,4717
4721,x,,FM,,,4/7/2020 13:43:52,65,One Sky Community Services,"755 Banfield Rd
Portsmouth, NH 03801",755 Banfield Road,Portsmouth,NH,Call 603-770-0347 for drop-offs and directions,,"N95s, Gloves, Gowns, Disinfecting wipes",Yes,Add a new donation site,Other,43.0400303,-70.7931992,Commercial,https://findthemasks.com/api/exec?cmd=8o1ajWe65uzqXiGF15yICcc-FA_HBvCcUqs75mj9S3XMy8gDq9ApIzltio9XN99nZu9Jke5PI9BBj0bDk6w7Bcnnr4_OkVy_x52yoKCNDw..,https://findthemasks.com/api/exec?cmd=MVBJ4b__Z81QyBbzrbtuhKbz4MHilTV2xwvW6v2crZIbVXXN8M1qjRDeeBWiWffQ98gdjqAN9fBoGYk8srXzLRDK9sjPTdY_vjTEfbDo7Q..,4721
4722,x,,FM,,,4/7/2020 13:51:55,65,Living Independence Network Corporation,"1878 W Overland Rd
Boise, ID 83705",1878 Overland Drive,Boise,ID,1878 Overland Drive ,,"Homemade Masks (specify type in Other), Gloves, Hand sanitizer, Disinfecting wipes, face masks homemake is fine ",Yes,Add a new donation site,Home Care,43.5902544,-116.2044606,Commercial,https://findthemasks.com/api/exec?cmd=7b50GH5zc-tk2o7NCBFwIC1nFiIZJf7sWVif8QAZNgkkYthfqyD9dUiR8T9mlKhhoujwg1N3e7YPIj8xoPS0VErcbnbmfZ5S5T_YmRJCjA..,https://findthemasks.com/api/exec?cmd=1VJeV64EMWMtlCV3oHgU3RYo7CWqI7sbexpWZjcyNhEG9fGQrI4ngD1u5Kvd5Exe2R06qJArEelminkSzKxaU4_n8C_DEl0v8Md1BMOrSw..,4722
4724,x,,FM,,,4/7/2020 13:56:06,65,Living Independence Network Corporation,"1182 Eastland Dr N suite C
Twin Falls, ID 83301",1182 Eastland Drive N suite C,Twin Falls,ID,1182 Eastland Drive N Suite C OR 2310 Julie Lane,,"Homemade Masks (specify type in Other), Gloves, Hand sanitizer, Disinfecting wipes, any face mask",Yes,Edit an existing donation site,Home Care,42.5828336,-114.4393385,Commercial,https://findthemasks.com/api/exec?cmd=INDcWp6A2-dDekXnH0Co2FNHHVFhK8DIgdDdNM1cljh8zXqkFscpQcYLToWopkmP-nGKp_YeWohp7p2mPi8WXBRjVTIFdX-GxwJksBqBGQ..,https://findthemasks.com/api/exec?cmd=65DT81FZTLP0Sgy-y4C_IYySFmEvzAg2025BQ_CT6e9Lgj2ja7TI-nAGbBLUDWiuITFETQutEv5SxEFH5YJ0-JKmGJBimolvy8UydXvc0w..,4724
4725,x,,FM,,,4/7/2020 14:10:39,65,MUSC Health (The Medical University of South Carolina),"4295 Arco Ln
North Charleston, SC 29418","4295 Arco Lane Charleston, SC 29418",Charleston ,SC,https://muschealth.org/patients-visitors/coronavirus-information/donations-to-musc-health,,"N95s, Surgical masks, Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Safety goggles, Gloves, Gowns, Hand sanitizer, Disinfecting wipes, Thermometers",Yes,Add a new donation site,Hospital,32.8654996,-80.0026591,Commercial,https://findthemasks.com/api/exec?cmd=ufxIerpaL5N0YsmzF6u2PBAzrOcG6zLxIc_8E4Wpnbhc4nuc1n9DUXfG7n_8haFXN_FIlbNSEMIAceQLmDRAOrFg_weQZK_DBI0gXbhfNQ..,https://findthemasks.com/api/exec?cmd=mJLPSAThtfhIacrqFUmBE048u-KGG3jhC10_i73yiY4hMhq2c_lXlE4E21U3UyN0ED-XYCH0maZHih9vFRFVMbOW6maAl1B9JCF6C5id1g..,4725
4728,x,,FM,,,4/7/2020 14:26:02,65,Life Care Center Paradise Valley ,"4065 E Bell Rd
Phoenix, AZ 85032",4065 East Bell Road,Phoenix ,AZ,"Please deliver at the main office  ""4065 E Bell Rd
Phoenix, AZ 85032""",,"Surgical masks, Gowns",Yes,Add a new donation site,Skilled Nursing Facility,33.6394042,-111.9935625,Commercial,https://findthemasks.com/api/exec?cmd=x2deFINghqRCSJ6NsGqM25ZkjWU63mPrF2k1b116em69sVbR1r7Ki_9IsSHO5LOZB4UJ5n8sXR8CVsO_ySHso3h6K7mn0Go1V7etavtB1A..,https://findthemasks.com/api/exec?cmd=thJYhL3rWclbFWpUYeZC7oGlC_F7FOiiCrSBmuJMI-s2NFNKPqHBA3JQluXG9t722jeh5JwSudZfzPaYagOg0lk_jA6Nd-IsVjesmFHMjg..,4728
4732,x,,FM,,,4/7/2020 14:39:09,65,AMITA Health System,"333 Madison St
Joliet, IL 60435",333 N. Madison St,Joliet ,IL,Drop at the receiving area (big donations) or at any security desk (small donations),,"N95s, Surgical masks, Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Safety goggles, Gowns, Coveralls/bunny suits, Hand sanitizer, Disinfecting wipes",Yes,Add a new donation site,Hospital,41.5279269,-88.1360016,Commercial,https://findthemasks.com/api/exec?cmd=cYf2olTzNeSThiX7zkVq4bXdGsKnCAtFPdCGho6wB0LtSbvMtgM3HFruE4PYiOHus5KwbjylKRIZGEZ4ppO-ymD6J5POz7KaKLGfGTo81Q..,https://findthemasks.com/api/exec?cmd=Ed3RpW-qTufPnbq9t74DLIqU2qmu35LwkBC5up6O0eXM6Mmny49e9zt-4a8rPmoRwNVYpLsVL0k0NYn33kXndK0s0TguUjnwNsWAo04NEw..,4732
4733,x,,FM,,,4/7/2020 15:04:36,65,Clay County EMS,"41 Courthouse Dr
Hayesville, NC 28904",41 court house drive,haysville,NC,mail or drop off,Y,"N95s, Face Shields - 3D-printed or makerspace (specify type in Other), Disposable booties, Safety goggles, Gowns, Hand sanitizer, Thermometers",Yes,Add a new donation site,Medical Transportation,35.0374705,-83.8283882,Commercial,https://findthemasks.com/api/exec?cmd=1-LRAwI9fLpFwr00Q9isOx-ubjsmdlqBsZDBidtlrIaMKSP5AoEWOAG9eO-zDA6xFLHyK01h-8LeHKSEYBCNJVwRWP-a1kVrNfDzUUmrXA..,https://findthemasks.com/api/exec?cmd=um_ZGKdiEijM9U-GOvEo6-XWmsW90ErGJF2qJ8G78uRIxdAYZyzYnv9jCd3VtET4hsxk4Ftu3fYSCrkR3v0OKZnJmW1oZu0hJ7Bwq2Gc5w..,4733
4735,x,,FM,,,4/7/2020 15:19:03,65,CRMA ,"246 Maple St
Marlborough, MA 01752",246 Maple st ,Marlborough ,MA,,,"Face Shields - 3D-printed or makerspace (specify type in Other), Gowns",Yes,Add a new donation site,Other,42.3394563,-71.5417474,Commercial,https://findthemasks.com/api/exec?cmd=AVjMIjqjvtalS6iNcXQ90Eyio9Xq228cJv3hZSzTuUxpN8u20QsXzLkBaj9aw3Vmogall7W4IJq8GNU5C03vMeMzkz1a3KX7vfkthxJp8g..,https://findthemasks.com/api/exec?cmd=UIJCQYNjyfMmaPSLa96rPfuhw4QNt5MFjNbFWftM3Bf_mty2G3IT_6guCCk9rLFDgZjvkrdp7P3IkNTl1HHSDyVCePU6MTr6NxacXiytvw..,4735
4736,x,,FM,,,4/7/2020 15:23:03,65,Home lifestyle Inc.,"13631 Rosemont Ave
Detroit, MI 48223",13631 Rosemont,Detroit ,MI,,,"Surgical masks, Face shields, Gloves, Hand sanitizer",Yes,Add a new donation site,Assisted Living,42.3864293,-83.2202753,Commercial,https://findthemasks.com/api/exec?cmd=hKEN43IvbwXbN-Sm8YzzfjfybFjNNDBjnCO1DoIawr3xYQNZOmTt3rPolD6E653kCekrrgAPafZy5of9d5MceQg8IHaEqREXBB2Z37LZLA..,https://findthemasks.com/api/exec?cmd=0bSmmEqn3RnGnEZVpo6iD1ioYfxpKx-jV3e7E672yzaqgYhg4n3dOqRS_HXkEhzWcUNiYThGQ0BP7r2HLopwgboJg4dSCuf-1vZZhBOesg..,4736
4738,x,,FM,,,4/7/2020 15:30:12,65,Greenfield Dialysis Clinic,"21400 Kelly Rd
Eastpointe, MI 48021",21400 kelly rd.,Eastpointe,MI,,,"N95s, Surgical masks, Face Shields - 3D-printed or makerspace (specify type in Other), Hand sanitizer, Disinfecting wipes",Yes,Add a new donation site,Dialysis Center,42.4556455,-82.9351563,Commercial,https://findthemasks.com/api/exec?cmd=eeVBpfjSqtQ-XoCNPbGgyD6ELACLa_j_TiGs1usfnIQUTejp1FYGAH4AFh1uQ5u0ueMf-5ht0Bj9f7X6EY3ian_zDXPSHUuR79mpP7CkOg..,https://findthemasks.com/api/exec?cmd=7qtscec4MZYtVZGMBRk1aR4yiU9YZwEW8Sh_c1Sf6GrBTrpXuUC6IGDNipDZScouneYv_o0UPHccq8l5X3UVNOMmq_YAQFUYH0WFwaTdsA..,4738
4739,x,,FM,,,4/7/2020 15:38:39,65,"ICM Medical Group, Inc.","211 N Prairie Ave
Inglewood, CA 90301",211 N. Prairie Ave,Inglewood,CA,"Mailing Address 211 N. Priaire Ave, Inglewood, CA 90301 ",Y,"N95s, Gloves, Coveralls/bunny suits, Hand sanitizer, Disinfecting wipes, Nasopharyngeal Swabs",Yes,Add a new donation site,Doctor's Office,33.9648668,-118.3444142,Commercial,https://findthemasks.com/api/exec?cmd=L9JTFKXB-3XFofPav8XaFuqLXCCu-wgjBOGJSRMet4S0tAqqIThlbzD6mlp_YhMfXgOPX5E39JBJdIMO0KZ8E4d1fCfeaiSLFfQzBTs-Mg..,https://findthemasks.com/api/exec?cmd=A4NMfrUPs__PM637kvXdUF1eDPel57wS7hC7VMMqPBnVlpqnPqGOJrr1CGbV0z2x00fm4MtIGT0f359xZAmtosuQ-r4q1y7VE6GPZD_eqA..,4739
4740,x,,FM,,,4/7/2020 15:43:55,65,Riverside University Behavioral Health Crisis Team,"2085 Rustin Ave
Riverside, CA 92507",2085 Rustin Ave Riverside Ca 92507 ,Riverside ,CA,CSSOC ,,"N95s, Surgical masks, Face shields, Safety goggles, Gloves, Gowns, Hand sanitizer, Disinfecting wipes",Yes,Add a new donation site,Mental Health,33.9931066,-117.33649,Commercial,https://findthemasks.com/api/exec?cmd=dwAlr98rWe1uzg0fnlNsbkzv68W4sewMf2r__z3DGz13n3FJQLZm3RohGeXPrbfreXGfsKL2nAFZm2STtVdrwwkMmZcvGLjg7hvtvl5lng..,https://findthemasks.com/api/exec?cmd=Cygph-deZixPooct_aRc8fHNuzWRyeOKEalB7fyYedg6kCSSdSqrvgh_rvfeeqECWJTgDuW_PzjHfeNQWs30qNmMMdZSThOAQinUIwsbfQ..,4740
4741,x,,FM,,,4/7/2020 15:44:16,65,Huntington Hospital,"766 S Fair Oaks Ave
Pasadena, CA 91105",766 S. Fair Oaks Ave,Pasadena,CA,Huntingtonhospital.org/helphuntington,,"N95s, Surgical masks, Homemade Masks (specify type in Other), Face shields, Face Shields - 3D-printed or makerspace (specify type in Other), Disposable booties, Safety goggles, Gloves, Gowns, Coveralls/bunny suits, Disinfecting wipes, Walkie-talkies/baby monitors",Not sure,Add a new donation site,Hospital,34.1324764,-118.1500283,Commercial,https://findthemasks.com/api/exec?cmd=m5MRUrB75RRZmuzPUeds09r34YBFrDppgF2V7xMiZV1qP-_RTl3gOyrNlu0KNidtZRmnkDP5vDMxisuLWaz5YFcHOUttL5X1jWkHdeiHfA..,https://findthemasks.com/api/exec?cmd=EgYXHUu9ULA_BGZ60aNJWGRajPLd9IhlJBkCuM7cCLXy96ZUT7tY9XvqXEjJWta42khmnyROiNMWBU2xGa5MwVwg4oBCNl3R1yTJ8QlSPg..,4741
4742,x,,FM,,,4/7/2020 15:51:11,65,Weirton Medical Center,"601 Colliers Way
Weirton, WV 26062",601 Colliers Way,Weirton,WV,"Either main lobby or er entrance ""601 Colliers Way
Weirton, WV 26062""",,"N95s, Safety goggles, Gowns, Thermometers",Yes,Add a new donation site,Hospital,40.39556,-80.527957,Commercial,https://findthemasks.com/api/exec?cmd=jvXUk02qMi0cn7aRsF-3QLqxXtfiSeTcTF1XzyDxjLwZ4GRZxMwOL-op-vwJCjZ5BFPYKxant6pnA2-xURlzcZYF4IWJEOf3vIjk1ik5Ng..,https://findthemasks.com/api/exec?cmd=yYxSUhM2pX22IVMru5BWUfHO3AvdNw--a75Ijsk0pnhebBlwfn2W4MxJ_TkTyYfIQTP5I5cR4ElBbKi94zr730Mwyp1gOecXP7qeRpiS1A..,4742
4745,x,,FM,,,4/7/2020 16:09:29,65,Union Station Homeless Services,"825 E Orange Grove Blvd
Pasadena, CA 91104",825 E Orange Grove Blvd.,Pasadena,CA,"Drop offs can be made in person M-F, 8:30AM-5PM. Please use the drive up or walk up call box. Address is 825 E Orange Grove Blvd, Pasadena, CA 91104. Donations can also be shipped to that address. Please email giving@unionstationhs.org or call 626-240-4550 with questions.",,"N95s, Gloves, Hand sanitizer, Disinfecting wipes, Thermometers",Yes,Add a new donation site,Homeless Shelter,34.1582523,-118.13342,Commercial,https://findthemasks.com/api/exec?cmd=NLuolgv6s7B5NUeFdpl-5SCqxjr0HncFnoIWyHrauTP4HjnuyW_JoBfS-BjnKlXvkicrNPuGfSzkpJdOP1qw-p7dEkcScksBCsHNhR5w7w..,https://findthemasks.com/api/exec?cmd=FlPQN4h1j5xc0f6_55lpck6WB4vFsUhTmkngrt5ArEuZ7J9lcqINwa4M2YFXPHvOyGN6nsOIeYvrOaNIncVQ3RklL20N1Ob1ZaAS_jJh7A..,4745
4746,x,,FM,,,4/7/2020 16:11:50,65,Northwest Health Care Linen,"4123 Strider Loop Rd
Bellingham, WA 98226",4123 Strider Loop Rd,Bellingham,WA,"Donations can be sent to our mailing address, or brought directly to our facility for curbside drop off. Please just call ahead of time so we can make sure someone is here to meet you.",Y,"N95s, Surgical masks, Safety goggles, Hand sanitizer",Yes,Add a new donation site,Other,48.7926302,-122.4448452,Commercial,https://findthemasks.com/api/exec?cmd=dynDCEcWcXsHxNLmS1uoJ9q9nwWOfJhAeij-L8S4Vb2RhDpxrxtth7fqTv-TznN2QZiuJxUGakv-xeX2ueJImaK9NdwXLrnVoqC3ChawuQ..,https://findthemasks.com/api/exec?cmd=ipYDw8NBN1DXACLoFaP8S679sGrm0haO9mLQuyJVCG6uCvO3MX_at0532eZ_PMQM-44qr8FTNenJ5J2Y86ddKsU-NrqgOJCnTctY4o3myg..,4746
4747,x,,FM,,,4/7/2020 16:12:35,65,Connections CSP,"315 Old Landing Rd
Millsboro, DE 19966",315 Old Landing Rd,Millsboro,DE,Drop off in care of Nurse Practitioner so they can be distributed to people who need them most ,,"N95s, Hand sanitizer, Thermometers",No,Add a new donation site,Mental Health,38.584642,-75.2918648,Commercial,https://findthemasks.com/api/exec?cmd=KviIzlDLX_XYWSfC5INrJR7AMTz4CU2QSXiVJoo2hsNt0isgs5fltfm7KsfLQQDmBqMhbG-81IJvmtdJnUxAqQZzzoaJ6VnyoxQzJRmQ0w..,https://findthemasks.com/api/exec?cmd=R1DgLnprVVa3QscDZPpTMp3RLC8GLmM8nD23he2WXf5ixuKQxorFs-xUBJ3RA9oe6lg9rgdBxskbOh_mSYklWU0Lm6xum6tBzvUMPbdALw..,4747
